Abf1,Abf2,Aca1,Ace2,Adr1,Aft1,Arg81,Aro80,Asg1,Ash1,Azf1,Bas1,Cat8,Cbf1,Cha4,Com2,Crz1,Cst6,Cup9,Cyc8,Dal80,Dal81,Dot6,Ecm22,Eds1,Env11,Ert1,Fhl1,Fkh1,Fkh2,Gal11,Gal4,Gat1,Gcn4_lowN,Gcr1,Gis1,Gln3,Gsm1,Gzf3,Haa1,Hac1,Hal9,Hap1,Hap2,Hap4,Hcm1,Hms1,Hms2,Hot1,Hsf1,Ino2,Itc1,Ixr1,Leu3,Lys14,Mbp1,Mcm1,Met31,Met32,Mga1,Mga2,Mig1,Mig2,Mig3,Mot3,Msn1,Msn2,Msn4,Mss11,Nfi1,Nhp6A,Nhp6B,Nrg1,Nrg2,Nsi1,Oaf1,Oaf3,Pdc2,Pdr1,Pdr3,Pdr8,Phd1,Pho2,Pho4,Pip2,Ppr1,Pul4,Put3,Rap1,Rdr1,Rds1,Rds2,Reb1,Rfx1,Rgm1,Rgt1,Rlm1,Rml1,Rox1,Rph1,Rpn4,Rsc3,Rsf2,Rtg1,Rtg3,Sfl1,Sfp1,Sip4,Siz1,Skn7,Sko1,Smp1,Sok2,Spt20,Spt23,Stb4,Stb5,Ste12,Stp1,Stp2,Stp3,Stp4,Sum1,Sut1,Sut2,Swi4,Swi5,Tbs1,Tda9,Tea1,Tec1,Tod6,Tog1,Tos8,Tye7,Uga3c,Ume6,Upc2,Urc2,Usv1,Vhr1,Vhr2,Vid22,War1,YJL206C,YKL222C,YLR278C,Yap1,Yap2,Yap3,Yap4,Yap5,Yap6,Yap7,Yhp1,Yox1,Yrr1,Zap1,Znf1,Msn2_DBD,Msn2_DBDOE,Msn2nonDBD,Sok2_DBD
1163.21023,1614.492825,926.4818033,164.7114308,420.7363757,528.5149129,305.2510192,2618.461562,1060.712273,445.5884861,97.20478704,125.9582555,1961.851976,1984.248736,1740.921751,1289.529102,173.7592492,974.3399375,545.7847228,1395.710431,1079.936305,488.5989956,918.7886287,2730.124206,491.6559144,790.8789757,1947.068882,549.005439,1022.276066,1501.131445,401.8003159,438.5632118,1428.978407,360.1898251,406.6018528,805.3637011,1496.825447,674.4235343,1334.672263,1786.369523,728.2205993,249.28675,1378.25439,575.6971087,0,3557.274285,641.3509512,1692.660655,348.3150928,723.9915974,789.8130936,2062.212044,599.0157095,604.3662341,541.7883778,1132.851483,511.9238382,1357.550553,0,2168.553038,335.5621271,626.2622432,784.1637502,644.3256697,2029.195524,318.0165363,613.5067989,870.0428799,859.5008606,1076.696336,1316.037439,1004.609516,1217.913673,2371.771672,715.0251814,641.8820685,534.8823872,2312.602857,686.2379885,781.691767,587.6902131,599.9650382,1617.824723,748.3115248,578.217798,656.8859201,959.4073372,1404.7348,4556.71614,360.2957803,1424.542875,1415.037115,637.8474255,518.7937262,1016.412285,63.62994226,1784.601492,1769.95618,815.854779,2196.586268,614.2682919,2647.808647,403.635846,485.588041,127.2077677,4175.033526,347.7578095,622.3001731,1247.040781,303.630412,1705.813496,3236.20421,562.0540388,1159.302452,652.8636979,1084.132443,370.1353779,1656.389893,133.1864419,300.4230315,1019.838218,741.2372806,2197.750279,367.5248076,702.9389653,833.5549308,558.8485768,508.6674102,379.0898806,909.7878679,3824.018333,882.1670411,1037.651847,953.7570458,699.4842283,924.8307144,1735.676924,2838.943817,1512.768844,675.4161485,616.9139692,268.3888796,854.0455831,438.2651039,903.5087099,1514.07816,1805.534903,699.412228,964.5398132,864.0577582,749.1398802,1060.16669,1138.258543,837.6543916,1486.025661,1312.000921,726.4890059,1863.4679,928.8261582,738.267104,1079.243712,1066.711691,708.4100051
1727.900456,470.7066565,518.1898131,139.3469909,233.6578354,607.4923455,250.7748845,3334.58577,621.0854118,1394.355157,328.0187955,0,927.3358076,511.7859293,455.7036134,658.3446323,166.1595965,219.3830447,253.1646874,132.6376599,753.2214391,393.4823818,1709.182776,398.9289981,289.3115349,334.1178814,2876.156965,218.9177888,579.5701027,343.3525194,288.209192,447.9901124,464.4229696,433.5254925,42.0256429,187.700191,0,321.8006787,733.8380975,1020.979265,729.5880121,272.0677348,616.374691,378.2443442,0,458.2208919,868.8830175,298.6137987,122.6372559,361.1198258,1082.710738,1060.074226,129.3638634,569.8540037,213.6698656,541.2468172,120.4136308,1160.734942,0,112.0056074,521.7765983,136.4683241,390.2380032,326.3371326,102.5804787,83.97714344,317.7454823,582.6862789,453.9287667,756.9965558,799.049957,575.3027257,152.8680371,201.4213313,962.5745606,468.2899359,613.3378876,533.4783733,359.3402815,1146.439738,721.238548,526.2696901,581.0075431,822.0290377,736.4915712,509.8839885,878.4602364,1010.249785,239.7497435,687.1137109,620.336436,1329.149987,258.008065,223.3371031,650.6042342,30.99351153,451.4104295,318.7177882,369.323942,1560.060082,1213.3188,2892.786637,303.6959112,108.6367377,152.4194254,372.6897509,565.112509,654.3867262,647.1489979,51.14757198,97.90736144,750.7255351,117.3688697,492.2514623,383.8846698,3264.63553,314.8358402,768.1085617,124.4474181,367.4292192,719.2475807,708.4263717,489.3438864,276.9735242,475.972464,375.9082496,322.0398006,494.9895194,360.3542834,754.8582056,561.02634,5946.046689,548.0157669,464.7667373,443.3028902,1338.769727,870.3656358,468.8988387,354.533962,483.2103359,440.7547118,1585.063758,82.59390261,627.6505429,148.6295105,1599.262231,1789.914314,866.9431008,952.6215089,931.1818054,518.0259016,1609.895803,742.8508146,1267.16871,872.8088555,640.0789539,786.3835932,291.8514876,753.4686676,1027.741778,1096.196761,375.265587,782.210619
1727.706843,470.7066565,518.1898131,139.3469909,233.6578354,607.4923455,250.7748845,3334.58577,621.0854118,1394.355157,328.0187955,0,921.8968879,511.7859293,455.7036134,656.7765492,165.8407987,219.3830447,253.1646874,132.6376599,751.8127407,393.4823818,1711.546227,398.9289981,289.3115349,334.1178814,2876.156965,218.9177888,579.5701027,343.3525194,288.209192,447.9901124,464.4229696,433.6612237,42.0256429,187.700191,0,321.8006787,733.8380975,1020.979265,729.5880121,272.0677348,616.374691,378.2443442,0,458.2208919,868.8830175,298.6137987,122.6372559,361.1198258,1082.710738,1060.074226,129.3638634,569.8540037,213.4835798,541.2468172,120.4136308,1160.734942,0,112.0056074,521.7765983,135.9303977,390.2380032,326.3371326,102.5804787,83.97714344,317.8196893,582.6862789,453.9287667,759.191292,799.049957,575.3027257,152.8680371,201.0403449,962.5745606,468.2899359,613.3378876,533.4783733,359.3402815,1146.439738,721.238548,528.2606975,581.0075431,822.0290377,736.4915712,509.8839885,878.4602364,1010.249785,239.2260407,687.1137109,620.336436,1328.235755,258.008065,223.3371031,650.6042342,30.99351153,448.8973806,312.7853826,369.323942,1560.060082,1213.3188,2892.786637,303.6959112,108.6367377,152.4194254,372.6897509,565.112509,654.3867262,647.1489979,51.14757198,97.90736144,748.7442581,117.3688697,492.2514623,383.8846698,3264.63553,314.8358402,768.1085617,124.4474181,367.4292192,720.3482157,709.1696653,489.3438864,276.9735242,486.9624332,375.9082496,322.0398006,497.8210619,360.3542834,754.8582056,558.178062,5946.046689,548.0157669,464.7667373,443.3028902,1338.769727,869.80878,468.8988387,354.533962,481.3674766,447.018803,1585.063758,82.59390261,627.6505429,148.6295105,1599.262231,1789.914314,866.9431008,952.6215089,931.1818054,518.0259016,1609.895803,746.8100908,1267.16871,872.8088555,640.0789539,786.3835932,292.4818364,751.6418107,1027.741778,1096.196761,373.935682,787.0796061
289.6195051,0,558.2630158,118.6400587,285.1869068,1357.329804,1894.778046,2633.417036,340.8903836,92.58700788,131.8261143,36.0236401,1290.085574,517.0249908,3110.407462,701.1319462,171.5420049,295.3684573,456.5326101,51.25508942,854.4172416,762.2372222,300.3820027,243.7171543,1530.180439,440.438696,1050.728245,206.3432085,404.5119168,296.490411,102.6135955,661.5770688,2736.866912,310.3497801,81.36801826,263.8830416,0,898.7569268,1260.872492,913.9260676,675.4834478,334.7970926,1982.481636,367.9469775,0,270.031777,347.1436909,381.1102584,2005.512622,62.59107392,547.976011,1700.161449,457.5267082,669.6040718,697.0975754,477.1830778,850.1851116,490.7736711,0,133.7783986,551.8054855,166.1222271,524.3696847,597.6156466,157.5984776,144.3403932,163.0110987,516.9625243,0,807.0747743,1835.613101,1949.001131,163.0593722,219.0170915,918.7041498,821.0935089,2619.630356,1226.157873,305.1343349,775.8118289,1648.272946,654.2109234,881.1521286,349.3454338,185.2515971,538.6886605,1035.36169,1254.95351,129.745258,2304.934175,1325.023036,1179.811063,474.0130631,359.563009,794.3047861,0,1171.989343,1161.222252,634.7960981,1300.738205,422.7985989,3714.12202,396.2527628,152.1790507,91.55665883,621.3063043,353.8374914,686.8352293,732.6469946,139.1322062,178.5132768,1501.263571,38.52976341,461.5007025,451.2856619,1874.580617,765.3372437,930.4473706,127.5434129,49.21086529,550.8069713,693.8340969,749.307568,121.5237453,772.5398468,216.4484967,493.6853527,581.939194,406.3204478,1490.735338,370.575075,734.8710619,807.3708223,418.184278,0,1778.536136,497.1590832,360.6657807,348.2142835,719.4749461,159.9495283,561.1323767,15.2103076,1038.922569,3503.523435,0,1160.466255,473.0036011,786.5274029,648.3320407,566.70338,1089.323613,619.562074,1482.125755,1388.982204,3448.211223,2387.267865,390.0409516,1218.242633,707.1738507,1569.627308,391.3255278,1100.781782
1778.505125,0,470.1130257,661.7600451,518.5770733,1043.288831,1794.505992,5997.634782,1968.249493,1649.46222,860.6079457,153.1004704,3150.092494,2929.808281,2680.589433,3345.396102,676.2071135,1122.185297,538.1481424,408.4389938,5087.445743,1475.814133,758.6721516,1335.338954,258.783532,1162.06133,2232.797522,1295.24997,1316.128295,912.7844508,416.2460853,914.8133232,11995.17451,1536.55136,155.5238179,3865.676747,274.984978,4080.581304,8236.209032,566.4437606,748.9723076,1520.380254,18923.71818,6413.742423,0,2582.178867,2120.830986,385.9610336,1151.814682,2394.108578,2104.610195,4610.186827,95.21344344,328.9260564,1265.936516,1328.256339,668.6002994,1940.995734,0,738.5590674,1754.242137,296.7053842,830.5219302,700.7040657,384.0816632,306.7233355,1250.482906,2656.379217,0,2106.503916,4334.300907,3998.162575,396.3415407,432.7914998,1569.537734,4642.021353,687.6075909,5777.632571,1035.871046,3776.387779,3227.476706,1632.216663,3370.406892,2227.07714,281.1854599,431.9792071,1100.071796,4599.11533,593.4032174,2482.056205,1928.77716,2916.281461,12649.73513,965.9015738,2740.701849,219.9079868,1621.808646,1648.381186,578.117875,26844.32122,723.0438159,11612.87182,1846.108616,289.9273294,269.9229197,1847.434572,420.1820211,912.7880751,4048.183793,737.54057,427.6821807,1383.437959,81.87574726,1286.358289,6087.166003,3993.354649,838.4558133,2057.357446,914.7254145,836.5847098,2331.01693,2602.341717,1734.590879,393.3292231,941.5496231,743.5534203,1367.850493,2356.892552,1478.339345,1144.532205,2228.586216,3527.134966,3335.992043,790.6180712,3238.29403,5393.731649,341.6943204,2684.588103,4439.732115,1449.214818,896.1528933,2431.888634,1149.455554,5412.397465,1881.52776,0,2344.228193,1581.997633,2154.858102,1687.438797,2957.715341,7180.796298,3131.622777,5721.59156,6779.078908,3195.309603,4194.860607,1393.799401,1463.818939,8608.977311,4299.982314,1421.65994,1269.897251
1777.14324,0,502.7204641,661.7600451,518.5770733,1043.288831,1794.505992,6068.028678,1968.249493,1649.46222,860.6079457,153.1004704,3150.092494,2929.808281,2680.589433,3350.805229,676.2071135,1118.340224,538.1481424,408.4389938,5204.486684,1475.814133,795.4464881,1335.338954,258.783532,1168.307346,2232.797522,1295.24997,1316.128295,912.7844508,416.2460853,914.8133232,11995.17451,1581.594071,155.5238179,3865.676747,274.984978,3763.524039,8299.8952,566.4437606,748.9723076,1546.902039,18972.70899,6425.074124,0,2582.178867,2120.830986,385.9610336,1151.814682,2394.108578,2104.610195,4648.068152,95.21344344,328.9260564,1307.538238,1341.719672,682.8258377,1971.134763,0,738.5590674,1764.170875,296.7053842,830.5219302,700.7040657,384.0816632,306.7233355,1249.72434,2659.435967,0,2113.374937,4359.98266,4006.161431,396.3415407,429.7718019,1573.908697,4642.021353,648.6907273,5798.511614,1083.097113,3771.901149,3238.848342,1632.216663,3370.406892,2227.07714,281.1854599,431.9792071,1100.071796,4580.143616,595.0427641,2482.056205,1928.77716,2993.572381,12652.22572,980.3180152,2837.961767,219.9079868,1627.053684,1660.762836,578.117875,26898.94847,723.0438159,11653.71725,1846.108616,289.9273294,269.9229197,1830.596918,398.0671779,900.3955636,4054.109592,737.54057,427.6821807,1383.437959,81.87574726,1286.358289,6087.166003,3993.354649,838.4558133,2057.357446,914.7254145,836.5847098,2331.01693,2602.341717,1742.952181,406.241121,941.5496231,749.8322498,1367.850493,2374.621869,1495.751463,1144.532205,2228.586216,3535.940205,3335.992043,790.6180712,3238.29403,5393.731649,345.1809971,2700.29798,4439.732115,1449.214818,896.1528933,2431.888634,1149.455554,5412.397465,1881.52776,0,2398.475005,1581.997633,2146.826316,1687.438797,2966.053069,7217.049423,3131.622777,5724.43604,6811.828546,3207.356394,4209.956085,1460.331896,1463.818939,8622.296769,4305.403263,1446.640996,1388.236929
346.1658551,185.2566912,549.3576986,104.625602,114.3871737,533.95606,296.0934887,1876.456124,162.3618606,383.1468092,80.49463956,0,798.4450657,583.1713626,999.4755929,473.3059638,118.0710003,429.5414624,341.9464993,157.4629568,873.1272407,362.5588277,301.8322279,279.499698,1286.438108,254.9306515,991.4542324,185.5565128,696.6407637,336.654562,189.4350233,507.7242214,0,140.3875686,11.59042067,151.4345928,0,156.6746108,879.4184748,610.3720523,777.4152735,255.69959,464.6911284,193.7397005,0,252.4797115,370.9478297,263.4201291,243.745926,200.6490998,490.1296201,1262.22923,123.8447111,774.8548772,102.7901348,165.9350463,139.491564,416.9345065,0,130.0637999,692.6090947,174.6446474,461.5294534,442.9105998,569.4689964,209.3230273,89.4970677,232.9342279,302.3365115,475.3088082,916.1644462,907.6373139,187.1409981,220.6667822,440.8107288,276.2186651,530.6661756,732.3267282,177.2863625,266.7878423,587.2632529,644.2087388,511.1401654,671.9409886,247.1065473,587.2699586,1072.461667,780.2144421,186.7965658,465.9665981,571.8712623,531.9398003,262.6353424,192.1093791,431.5944118,20.58883965,421.8929872,609.5625887,266.484811,1143.865869,851.5785565,1010.482493,219.4075132,172.4271106,48.91741486,460.5384855,464.285337,583.8887283,687.5943888,86.83179609,137.8394085,986.4591661,87.75033576,150.5057393,320.3160259,1212.310067,410.1678395,853.1735368,25.5542338,118.3169804,429.3034465,761.2597716,1602.251869,248.1898836,583.2058229,175.5258642,287.4073574,508.1734969,248.4317205,496.5010082,302.5851409,852.4952047,1449.859239,546.2382983,0,606.8060443,504.9504872,364.2633341,1071.713322,670.2082834,127.615053,416.0993465,203.1662515,1099.595309,0,629.423921,819.7925456,244.5641895,679.0986541,465.5277705,555.2197202,976.0775078,1084.280413,1252.078402,1141.471793,779.9549751,571.4096697,400.2710928,680.8767147,539.0482439,890.3753288,320.7117184,1967.424657
969.5374085,0,873.1679116,6258.236325,1976.370587,1997.827046,868.5392682,1412.370236,978.3650125,1341.149252,324.6821558,173.2222465,961.1309236,970.6733864,1201.000017,494.1695523,415.0101161,1195.332605,1126.629981,2664.889389,1054.308172,1096.98081,1751.028724,3833.825522,390.3934426,565.4172355,4542.848864,601.8803474,345.8192508,731.3501274,748.0016896,964.723838,731.1344465,810.8076547,374.4645834,1190.476613,483.9735612,791.4425584,1337.294556,2136.302183,689.6327928,749.1237652,586.3333771,766.4114621,0,865.644725,614.3823429,6695.668843,241.3326,451.4604746,964.764739,2127.839414,8843.323406,720.9240312,535.5058094,805.3400163,2365.991527,621.3362318,0,6473.272461,604.0903604,4189.104899,2554.729906,2697.525253,12886.13145,280.9335366,318.8479748,673.875475,3215.761077,861.4590083,942.8088227,953.4803816,2800.29652,6237.600992,481.6239915,1278.245309,608.3946688,1724.593456,798.3303274,606.6654443,574.3165257,2268.652389,1129.888787,858.5912633,1030.171709,708.2173517,608.5395518,1298.426128,432.1568117,981.8838138,414.7547193,2057.14281,483.4912784,849.9933849,905.2298262,746.0883468,1330.603442,1836.147707,2265.120893,1023.553954,518.367496,2004.211803,1443.279219,1135.495607,1180.168723,5979.642686,561.5906471,595.2212622,1156.921826,2470.954125,1107.22638,1034.131701,5650.447895,1501.855143,713.8607718,726.0272898,529.2104429,2250.497125,391.831585,709.9018824,969.9796814,1552.209325,3831.873671,1954.112364,994.7251099,1554.629832,3692.1538,591.4759414,733.5460811,593.949977,3240.17684,1030.765076,826.7788738,2589.228494,523.4140554,668.2422558,190.6714079,5748.994401,744.1836687,844.9085893,883.120803,530.6893942,434.0188423,832.5969374,0,0,6694.440819,944.4749108,606.3648263,962.8993666,1370.146386,1067.228221,6073.662045,811.8195052,1213.040367,4230.731286,515.8465896,685.7841017,978.5728533,313.1320893,566.8094762,1381.094808,4331.749612
461.0837958,0,728.3616721,376.8200205,273.3167843,409.6949163,590.0413723,2096.804312,724.8064771,442.834546,3754.792368,36.61098206,1156.391181,204.3435124,665.2693882,7519.414988,964.9726143,778.6003772,490.2391358,846.4750161,840.6676813,612.1012779,322.6219819,621.9615751,1485.192445,362.3730429,1381.090735,397.1118135,529.5478101,360.2518009,360.1860002,218.7597077,347.6862178,281.6739856,158.8821495,1690.16478,3024.834758,1286.181875,746.2940387,3792.710397,809.9323924,739.8227143,1000.467822,444.3997285,0,960.5206414,485.1050082,155.8400249,229.528288,1017.785289,784.3027883,2724.026966,755.3651872,2428.020847,682.9883698,512.7718959,272.1407324,677.0840998,0,1167.36146,504.2009446,384.6356005,1032.104115,791.6347102,1196.534718,0,1030.559558,1569.149135,104.5630228,724.5059716,1551.372595,1580.554725,476.4346566,844.6497939,461.3877932,1300.574419,1456.281552,1211.972037,522.2894336,1199.931008,966.1641868,925.0858593,818.7599903,615.404891,295.8560056,419.7029505,919.8532021,1792.600119,442.6597236,902.1625542,672.8802195,1392.323227,419.2523462,399.8995484,2412.132351,61.39334116,360.9393177,415.0331866,506.9004557,6273.675009,612.8434395,3699.448845,405.2375288,330.6529075,108.1324196,932.3524134,401.9132376,338.6937061,704.840041,217.9426893,322.5069341,774.6661525,259.440089,1248.703376,422.8786365,1135.682765,1429.677238,4025.264569,145.8257907,550.1453798,5399.921389,2532.027252,1822.677047,537.7903666,897.5056383,429.8823167,1285.546331,968.2239006,403.4811388,443.6074753,5505.258671,697.1967521,0,569.5393709,0,1344.594058,2458.193726,1547.221063,0,929.4880454,479.5611107,668.4990935,1445.381268,6625.958517,890.1615249,0,1404.291916,451.5048205,1065.639545,924.754198,1057.05925,1110.259494,1411.797561,1218.395582,794.7737571,496.5578738,760.5294555,645.5662272,843.4168676,1623.1036,3504.766858,710.4088592,1024.725837
535.1613478,1018.394769,1361.980232,1164.688922,1915.303005,1587.197806,1577.748776,1382.028184,1921.980992,748.8002034,2104.317563,163.5987884,1849.481332,1772.53401,1500.992368,847.8813241,3069.064253,3032.960174,1388.498124,4982.333341,1012.435615,3062.896452,1387.19865,27760.61963,1630.149309,1493.648151,1965.54862,854.0457114,545.201229,1159.217512,1141.577238,597.3617261,2102.011534,1910.563696,2158.168268,3143.004018,1175.364363,721.7813999,1600.746544,3214.626142,841.6708882,4659.606559,578.4013005,918.8390205,0,1118.124436,1286.725284,1483.73583,567.13161,735.7133661,1634.65622,3172.400196,16089.55667,511.0310581,693.8211907,1992.169645,2196.097956,1836.311684,5012.531328,6153.280251,631.7998309,4484.107596,4661.420734,3297.118034,40147.9233,677.5455884,1455.476146,1464.476461,5964.274818,894.2764624,958.3494912,641.0415163,5023.646268,10125.86224,603.6342404,1171.243025,612.215867,1310.436298,1337.773163,1266.491465,536.517857,7032.301259,800.3378906,2432.675246,592.8537191,590.0793585,781.6337875,1199.965643,2102.111676,1156.603351,545.6129173,1925.683865,698.3971534,1761.606759,3009.432001,2689.669049,1882.19542,2307.160333,13772.41955,1301.15536,577.0847383,1288.363251,2826.105292,3828.442595,2435.492145,9050.646053,617.1936815,975.0886386,1283.865738,1941.154077,3156.518432,1449.808699,9308.881189,3279.103767,1009.99725,433.7094891,1393.834518,940.5062611,4176.524669,2248.022627,1491.680446,2921.218108,2520.354748,2791.4482,1700.124892,3815.353109,1092.187128,2226.462486,2105.232082,905.945146,725.2862995,1101.338794,814.7940341,4311.308802,1192.220904,895.0757367,861.9975704,54384.53088,0,3142.44313,4697.692568,889.6326137,1014.827276,1125.501668,2988.196825,629.423921,5099.06369,1791.467714,816.9003096,3548.224556,3765.699691,946.3638971,9969.580302,626.0197133,1110.100841,1346.044102,1370.510353,2032.756224,860.225342,567.3906475,1034.976336,1552.617169,4021.922511
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
104.8709074,1342.335463,650.2459598,65.36161867,117.9065986,452.8163315,445.5485701,454.0912811,85.07521848,17.77407951,274.5351049,0,488.0575737,767.3307403,612.6214087,321.6063659,138.1037718,965.5462579,237.4758916,53.05817024,657.8878256,227.2446621,56.12958166,206.7356615,106.7900266,241.5000235,165.0134384,140.3457036,268.8814208,164.401532,169.5755287,1088.174215,319.8713203,132.5882593,30.89486543,115.6498284,276.5563207,434.8750918,375.6557528,712.1007277,640.4658383,297.7832336,330.623843,61.2559347,0,288.5482417,707.1193003,166.6473471,67.573128,117.0453082,274.0611596,331.9307105,49.65639333,551.4847761,1201.71101,105.2586962,46.49718799,301.7543488,0,51.3350598,557.77755,69.32163923,131.7012439,248.4602164,388.6295451,60.5935079,50.33269729,110.5519438,109.9405496,525.8816948,566.4828318,736.610585,56.37933339,93.29867155,415.1703956,138.8000753,1259.864937,206.1960938,86.58473532,535.9732464,532.3096592,475.8996514,13.45105698,323.5271427,459.5373802,675.4059791,760.1694493,367.2808611,72.72908569,1073.400155,873.0477208,633.5849403,171.582914,907.9886692,1778.843433,15.96999714,264.2114736,218.1718852,278.5977569,291.5703513,590.5969659,581.7125368,192.9171135,147.1938749,62.35654591,149.4330753,550.4700403,270.3240776,596.1606099,55.46636747,403.2382244,691.1514932,60.47596723,172.9214877,504.2434698,327.714825,370.6406369,554.2269039,76.66270141,170.902305,912.1472348,634.6985825,333.157252,259.4915504,694.5801102,174.7226106,165.1399183,380.4336043,170.4280369,638.7354435,314.8217507,412.1021366,1270.13041,481.2294586,0,1788.723752,128.8675723,303.8511047,3874.097867,688.7533361,169.6031877,121.5264951,174.7229763,449.6411718,0,4705.895107,307.0283054,240.12489,514.4038691,498.7904088,479.4932529,650.2595301,518.6276775,1990.947494,466.1690799,329.6888056,348.1089687,111.6392724,1014.233852,343.2742484,514.887754,260.5154778,7374.946725
659.1574633,0,617.5895171,98.21975656,319.2228949,556.4856151,319.8540772,668.5802631,547.5302598,696.1044796,105.3029962,0,744.5864272,944.9535968,598.4853546,536.8513797,160.8508894,338.9646682,248.5777629,310.6153335,685.6846606,344.3162859,712.3867681,405.4494008,210.8606557,242.6080513,71.30210303,772.5388466,391.5791489,240.8734882,350.1255961,624.0937058,0,538.2882045,363.0949684,206.5481901,0,353.0459842,465.7114264,3978.093571,685.2743082,374.6855067,461.1192238,467.8173595,0,1090.961716,951.6987142,604.0379726,203.3450611,505.7513319,341.3286788,1232.12358,361.4483364,537.9655807,485.9726263,456.2986386,537.0579762,998.5621904,0,272.4062496,410.4791525,560.9648657,1103.130251,864.6970959,209.693657,95.20865439,200.4456645,503.3242473,534.4332275,958.8724813,1496.24176,1245.472568,170.6985832,156.901831,461.699105,450.6122351,731.8317824,2211.297085,434.9888101,687.1012807,556.9392096,971.0274416,276.078793,497.3500116,397.1310693,319.881117,670.8025105,779.5324932,801.598948,817.9777185,469.4394384,761.9180101,452.6612224,254.512484,463.8121514,148.2588322,347.797001,444.4189668,732.7584589,881.7215371,454.9791431,1146.312865,307.8914561,408.8718748,95.45101708,1256.433123,354.3835369,1155.572266,1818.080627,117.4556975,228.3733532,749.761085,159.2881409,626.1188984,570.65005,571.1615596,183.6694796,5486.286523,138.024411,241.4218221,440.3728338,592.1233763,1395.437589,263.9854177,310.3652563,432.7199014,359.9367328,671.4437262,353.3756136,493.7674219,9688.62227,693.1705149,1320.268111,424.1468105,0,579.9519215,230.1206648,383.4459593,200.9755278,630.4049299,391.2919501,281.6006486,245.8060821,1521.453103,0,0,315.1980929,331.7394474,800.2565327,950.4326868,427.566468,772.5607798,523.685125,1215.357468,1095.865591,752.8470964,594.2614668,1377.803201,949.7216222,546.6140612,904.7270073,495.3209701,1171.156782
53.89436435,185.2566912,408.1547866,48.45765122,70.96341281,431.4383011,762.7915937,183.2325969,20.96924399,30.02771763,148.6001318,0,250.450597,287.7490276,461.9933981,158.1625739,42.02356481,86.02221584,426.1672815,0,625.4808835,159.8778992,51.02684558,133.7666731,719.9551884,368.4415244,545.0594475,114.6585415,77.15627201,46.24648463,211.7914166,598.0331651,0,94.5532711,6.51718856,54.82347801,0,1058.300688,283.9815205,1383.509985,747.0940164,110.6605495,165.8180872,78.35061415,0,252.4797115,660.7508216,646.8004471,72.39978,100.3245499,268.8134627,231.9592489,27.78439998,552.8302555,35.38756901,38.02663492,26.82530077,243.0905209,0,86.75563343,553.9627164,45.84285569,59.96541807,187.4576469,42.08195554,55.08500718,32.77056485,71.71099634,577.1878857,503.3626474,159.9490053,199.0881032,29.66379909,49.18588358,318.3085775,247.4020055,757.8880421,67.72769929,38.04874755,756.5746277,335.8041503,418.0927337,134.5105698,273.7537361,414.7619431,829.8149459,519.282707,451.7686811,85.5903312,307.8733505,680.4918944,635.8151972,43.54873822,143.175858,792.6548435,8.942264688,220.2497648,149.5817341,266.484811,242.3121917,433.3251691,238.688375,177.6504633,32.24246784,112.8190775,17.06004116,492.0868542,605.6906807,470.5054333,33.65258985,50.07976723,638.4335924,33.45209102,96.06749318,468.8289731,269.3298284,203.5943384,2418.444671,25.5542338,39.43899346,258.7751107,368.4595902,86.65936296,315.6139032,649.7572695,128.9537976,163.001897,265.370164,212.3168788,298.1214151,307.4175555,386.188443,1473.828919,406.3487944,0,327.3559833,57.85891,156.677944,770.3633554,581.9612935,108.5496474,176.0031565,97.51980073,911.1236658,375.601478,0,148.2795037,180.6318265,472.261658,395.3014176,213.5252248,346.5300667,340.9689948,341.5555819,310.0398003,234.3858065,246.6806201,81.86879974,825.6420072,237.2785386,277.2279369,267.0231448,2739.597868
